"site_code","year","ID","latitude","longitude","site_name","ecoregion","realm","area","SumTSAfull","Buffer10Km","HumanPopDensity","IUCN_CAT","IUCN_Ia","STATUS_YR","MPA","sampling_effort","sr","Reg_BS_BM_pvalue","Reg_BS_BM_coef","rho_bs_tl","rho_bs_tl_pvalue","cwm_size"
"SYD23",2010,"SYD23_2010",-33.9165,151.2645,"Gordons Bay","Manning-Hawkesbury","Temperate Australasia","New South Wales",98.22,0,2563.14695248595,"II",0,2001,0,2,33,4.78857754648754e-06,0.835424580939588,-0.133531494668878,0.458796481517956,24.0934532055947
"SYD23",2015,"SYD23_2015",-33.9165,151.2645,"Gordons Bay","Manning-Hawkesbury","Temperate Australasia","New South Wales",98.22,0,2563.14695248595,"II",0,2001,0,2,27,5.8986851943442e-06,0.78563583380227,0.211554929327813,0.289461313253044,24.0158881298126
"SYD24",2017,"SYD24_2017",-33.91589,151.26877,"South Clovelly","Manning-Hawkesbury","Temperate Australasia","New South Wales",98.22,0,2582.94777931581,"II",0,2001,0,2,23,0.000476891410498684,0.710288746781104,-0.0530890357481796,0.809883077244602,19.8042427478668
"SYD25",2010,"SYD25_2010",-33.91562,151.27166,"Shark Point South","Manning-Hawkesbury","Temperate Australasia","New South Wales",98.22,0,2596.4643653994,"II",0,2001,0,2,38,0.000123757514169715,0.855706121294299,-0.19629842062742,0.237532439039394,36.8636973171036
"SYD30",2009,"SYD30_2009",-33.84166,151.25397,"Chowder Bay","Manning-Hawkesbury","Temperate Australasia","New South Wales",61.87,0,2307.58643941659,"II",0,2001,0,2,43,9.44335990139181e-05,0.758472817560145,-0.476857078565267,0.00122521250418936,23.4832516818918
"SYD30",2019,"SYD30_2019",-33.84166,151.25397,"Chowder Bay","Manning-Hawkesbury","Temperate Australasia","New South Wales",61.87,0,2307.58643941659,"II",0,2001,0,2,25,0.00109574726114851,0.615302879352853,-0.0529474777449493,0.801535888246103,18.6010947329762
"SYD31",2009,"SYD31_2009",-33.84011,151.27749,"Green Point Camp Cove","Manning-Hawkesbury","Temperate Australasia","New South Wales",94.2,0,2306.25766443371,"II",0,2001,0,2,50,5.83701067120432e-05,0.854718416739394,-0.254210891877521,0.0748355924933342,34.3260625234093
"SYD31",2016,"SYD31_2016",-33.84011,151.27749,"Green Point Camp Cove","Manning-Hawkesbury","Temperate Australasia","New South Wales",94.2,0,2306.25766443371,"II",0,2001,0,2,45,8.10223012471254e-08,0.912139407864863,-0.300496371412244,0.0448897086924661,41.0374785187762
"SYD34",2009,"SYD34_2009",-33.83931,151.27774,"Camp Cove middle reef","Manning-Hawkesbury","Temperate Australasia","New South Wales",94.2,0,2304.02925508905,"II",0,2001,0,2,37,0.000679908455301002,0.615510280512235,-0.292768929122465,0.0786657584137123,29.0016105588486
"SYD34",2014,"SYD34_2014",-33.83931,151.27774,"Camp Cove middle reef","Manning-Hawkesbury","Temperate Australasia","New South Wales",94.2,0,2304.02925508905,"II",0,2001,0,2,26,0.0396070957725942,0.717813416893603,-0.294009686434066,0.144873963347571,34.5149075025703
"SYD34",2017,"SYD34_2017",-33.83931,151.27774,"Camp Cove middle reef","Manning-Hawkesbury","Temperate Australasia","New South Wales",94.2,0,2304.02925508905,"II",0,2001,0,2,27,0.000325707647669115,0.903545789533277,-0.241255984114626,0.225401162628905,20.977259594311
"SYD34",2018,"SYD34_2018",-33.83931,151.27774,"Camp Cove middle reef","Manning-Hawkesbury","Temperate Australasia","New South Wales",94.2,0,2304.02925508905,"II",0,2001,0,3,42,2.49687478748222e-06,0.77349501933502,-0.368231095023045,0.016423056295775,32.4942070144836
"SYD35",2017,"SYD35_2017",-33.8388,151.27905,"Camp Cove NE","Manning-Hawkesbury","Temperate Australasia","New South Wales",94.2,0,2305.40572886039,"II",0,2001,0,2,30,6.15688441312912e-09,0.825048977344956,-0.162168771926029,0.391897942941765,54.7589054894236
"SYD39",2016,"SYD39_2016",-33.8241,151.2972,"The Blocks","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2244.13499985188,"IV",0,1982,0,2,32,0.000362477794864427,0.821844268614797,0.39783136638477,0.0241379991584391,48.5632929576035
"SYD41",2014,"SYD41_2014",-33.8214,151.2903,"Old Mans Hat","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2223.92556178041,"IV",0,1982,1,2,21,0.270499629529312,0.264129903228242,0.185017268181938,0.422028698105548,19.7544947250102
"SYD41",2016,"SYD41_2016",-33.8214,151.2903,"Old Mans Hat","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2223.92556178041,"IV",0,1982,1,2,38,4.13456084731045e-08,1.07630567589175,-0.2068264994653,0.212801864037888,36.1737778904397
"SYD42",2009,"SYD42_2009",-33.81802,151.28518,"Inside North Head","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2196.8524773977,"IV",0,1982,1,2,53,9.0821940289082e-05,0.634362878320781,0.127643119812723,0.362384457249543,40.2679186782077
"SYD48",2014,"SYD48_2014",-33.801,151.27574,"Fairlight Point","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2103.68409218948,"IV",0,1982,0,2,31,0.000936159875892913,0.659436074355011,-0.0623233595674099,0.739084453623513,19.6117545433974
"SYD49",2014,"SYD49_2014",-33.80097,151.27415,"Fairlight","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2098.65318288245,"IV",0,1982,0,2,32,0.00395233363051022,0.480164703119586,-0.509463418798909,0.00289924818062377,43.7220365113598
"SYD49",2018,"SYD49_2018",-33.80097,151.27415,"Fairlight","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2098.65318288245,"IV",0,1982,0,2,43,1.31804286452203e-12,1.05277666830677,-0.203304259453418,0.191017255310047,69.1461157431741
"SYD50",2011,"SYD50_2011",-33.80047,151.29531,"Shelly Beach","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2089.0726632119,"II",0,2001,0,2,49,1.97026689260029e-09,0.954875629360669,-0.0344881986806865,0.814010772571645,25.461426212936
"SYD50",2013,"SYD50_2013",-33.80047,151.29531,"Shelly Beach","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2089.0726632119,"II",0,2001,0,2,31,9.16428000798656e-05,0.761586375492764,-0.307446230190538,0.0924772692865123,121.503942641217
"SYD50",2014,"SYD50_2014",-33.80047,151.29531,"Shelly Beach","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2089.0726632119,"II",0,2001,0,3,44,3.09959217219436e-11,0.989974115730571,-0.0783057069844148,0.613386774561375,63.0842044563769
"SYD50",2015,"SYD50_2015",-33.80047,151.29531,"Shelly Beach","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2089.0726632119,"II",0,2001,0,2,52,9.18732957233553e-08,0.700781801406671,0.0360421075189495,0.799752273462146,15.3645828286318
"SYD50",2016,"SYD50_2016",-33.80047,151.29531,"Shelly Beach","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2089.0726632119,"II",0,2001,0,2,46,2.136066062495e-12,0.971738425333973,-0.117965317564584,0.434924212586543,65.1908116016379
"SYD50",2018,"SYD50_2018",-33.80047,151.29531,"Shelly Beach","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2089.0726632119,"II",0,2001,0,2,40,6.86152702520709e-07,0.793441548958423,-0.0128194524909519,0.937422762621773,20.8063703218216
"SYD50",2019,"SYD50_2019",-33.80047,151.29531,"Shelly Beach","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2089.0726632119,"II",0,2001,0,2,39,2.9965086708973e-06,0.654203238939482,-0.0974353020648791,0.555128399254767,54.1620610795294
"SYD51",2013,"SYD51_2013",-33.79961,151.29308,"Fairy Bower","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2083.01173755885,"II",0,2001,0,2,40,2.29697872882402e-05,0.806250906164207,-0.0985803547893451,0.545057072394209,45.216178762517
"SYD51",2016,"SYD51_2016",-33.79961,151.29308,"Fairy Bower","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2083.01173755885,"II",0,2001,0,2,58,2.01520891878802e-13,0.898787631707422,-0.0460316104440879,0.731510536491546,50.0257415917033
"SYD51",2017,"SYD51_2017",-33.79961,151.29308,"Fairy Bower","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2083.01173755885,"II",0,2001,0,2,59,1.52969066282972e-11,0.946651219091402,-0.0151891454671446,0.909094873263801,93.2400467798244
"SYD51",2018,"SYD51_2018",-33.79961,151.29308,"Fairy Bower","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2083.01173755885,"II",0,2001,0,2,58,3.62544301563673e-13,0.949677861260616,-0.0753676371125952,0.573919364698013,72.5196643973992
"SYD51",2019,"SYD51_2019",-33.79961,151.29308,"Fairy Bower","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2083.01173755885,"II",0,2001,0,2,41,1.72068974815136e-09,0.922962066596982,0.15266932656354,0.340624925961835,54.3731549977915
"SYD52",2010,"SYD52_2010",-33.79927,151.29616,"Shelley Beach North","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2081.2755581034,"II",0,2001,0,2,54,1.95269965860783e-05,0.676911698511788,0.194918726760512,0.157824168962178,23.4815205661648
"SYD52",2013,"SYD52_2013",-33.79927,151.29616,"Shelley Beach North","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2081.2755581034,"II",0,2001,0,2,37,3.6856591748854e-06,0.838852703814188,-0.0186038791949098,0.912973855277876,104.748525963751
"SYD52",2014,"SYD52_2014",-33.79927,151.29616,"Shelley Beach North","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2081.2755581034,"II",0,2001,0,2,27,0.0311948151199616,0.491131424759291,-0.103000382616041,0.609180414309843,141.688096833555
"SYD52",2015,"SYD52_2015",-33.79927,151.29616,"Shelley Beach North","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2081.2755581034,"II",0,2001,0,3,55,4.34505404382653e-09,0.867831578858012,0.0535204955491166,0.69795667941965,47.1707757415535
"SYD52",2016,"SYD52_2016",-33.79927,151.29616,"Shelley Beach North","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2081.2755581034,"II",0,2001,0,2,43,1.38889636406353e-10,1.03307441209036,-0.238229694151321,0.12395385254796,68.9830580463296
"SYD52",2019,"SYD52_2019",-33.79927,151.29616,"Shelley Beach North","Manning-Hawkesbury","Temperate Australasia","New South Wales",91.58,0,2081.2755581034,"II",0,2001,0,2,55,4.71236738313251e-09,0.840897254472455,0.0706429429063944,0.608294323660448,40.2541971182094
"SYD54",2009,"SYD54_2009",-33.78066,151.29599,"Freshwater north","Manning-Hawkesbury","Temperate Australasia","New South Wales",80.33,0,1968.50388025516,"II",0,2001,0,2,21,0.0016159767747187,0.725892975686374,0.0663206123428545,0.77516640062416,24.4790850274252
"SYD56",2014,"SYD56_2014",-33.73524,151.30736,"Long Reef Basin","Manning-Hawkesbury","Temperate Australasia","New South Wales",79.05,0,1699.92031228979,"II",0,2001,0,2,15,0.149517964565696,0.44748266876528,-0.0652842730390345,0.817194401358835,17.2629460585186
"SYD62",2017,"SYD62_2017",-33.52987,151.3943,"Bouddi â€“ Maitland Bay","Manning-Hawkesbury","Temperate Australasia","New South Wales",74.9,0,402.011392658153,"II",0,2006,1,2,18,0.00132858565102398,0.897343604478395,-0.237510437699756,0.342617686755275,42.6236181920917
"TAS177",2010,"TAS177_2010",-43.19099,147.25451,"Flowerpot Point","Bassian","Temperate Australasia","Tasmania",678.1,0,37.8795504388739,"IV",0,2012,0,2,19,0.000520885243357585,0.837441987864872,-0.259377886242936,0.28356965998183,396.148394672996
"TAS200",2009,"TAS200_2009",-42.9946,147.39952,"Glenvar beach","Bassian","Temperate Australasia","Tasmania",171.35,0,167.784748214997,"VI",0,2009,0,3,11,0.0184839024994494,0.674664432393269,0.169731913790314,0.617826395016455,17.1322974381031
"TAS238",2009,"TAS238_2009",-42.88181,147.37019,"Bellerive Oval","Bassian","Temperate Australasia","Tasmania",991.240000000001,0,160.774091001544,"VI",0,2009,0,2,12,0.0105134868398934,0.76528614716593,0.363978048761213,0.244788467095012,29.3729938846661
"TAS79",2018,"TAS79_2018",-42.89809,147.66899,"Primrose Sands","Bassian","Temperate Australasia","Tasmania",486.64,0,49.7227737712537,"Ia",1,2005,0,3,17,0.0273491558131288,0.660734965447751,-0.16533384994871,0.525981020830503,19.1978005197523
"TS7",2015,"TS7_2015",-10.28793,143.71759,"Seven Reefs east","Torres Strait Northern Great Barrier Reef","Central Indo-Pacific","Queensland",66.59,1,NA,"",0,NA,0,2,164,4.52006493015969e-32,0.788977874409023,0.105839967523428,0.18009598438613,13.2532971594397
"TS8",2015,"TS8_2015",-10.2875,143.70978,"Seven Reefs Anchorage","Torres Strait Northern Great Barrier Reef","Central Indo-Pacific","Queensland",66.59,1,NA,"",0,NA,0,2,150,3.080826246019e-32,0.900928625176204,0.114292353581027,0.16661151467509,97.4626402626208
"USEC7",2010,"USEC7_2010",24.62198,-81.11053,"Sombrero Light Deep FL","Floridian","Tropical Atlantic","Florida",41.51,1,162.606388682819,"V",0,1990,1,2,43,4.82052830825561e-06,0.68820563958046,0.061928037386888,0.696830864952468,26.602589085527
"USWC5",2010,"USWC5_2010",33.90142,-120.10222,"Johnson s Lee  Sta Rosa CA","Northern California","Temperate Northern Pacific","California",158.02,0,0.013466699290532,"II",0,1938,1,2,17,5.70447637208759e-05,1.14306400898051,0.25624744876972,0.320824027918664,24.8268389414691
"VAN1",2012,"VAN1_2012",-17.563,168.229,"Tranquility Reef","Vanuatu","Central Indo-Pacific","Shefa",66.01,1,161.814187908283,"",0,NA,0,2,101,8.18209644557052e-19,0.802826722272509,0.00919666185874798,0.927641753448957,23.6103146105354
"VIC2",2009,"VIC2_2009",-38.40538,141.66902,"Lawrence Rocks","Western Bassian","Temperate Australasia","Victoria",89.92,0,26.7830902724731,"Ia",1,1983,0,2,16,0.000778946230462943,1.22780489415854,-0.362575333740925,0.167536249172746,177.010492996813
"VIC57",2018,"VIC57_2018",-37.8846,147.96442,"Middle Groyne","Cape Howe","Temperate Australasia","Victoria",108.24,0,23.4408620151153,"Not Reported",0,1982,1,2,19,0.00250782528978767,0.7905355232619,-0.0915224778520812,0.709418321174501,129.701958615741
"VIC58",2019,"VIC58_2019",-37.8805,147.912,"Nyerimilang Jetty","Cape Howe","Temperate Australasia",NA,119.75,0,24.4594062317061,"Not Reported",0,1982,1,5,10,0.0270824955064246,1.48198678950852,-0.263479577203444,0.462011239637602,6.78252763106253
"VIC9",2009,"VIC9_2009",-37.88847,147.96752,"Drew s Jetty","Cape Howe","Temperate Australasia","Victoria",108.24,0,23.7430678946565,"Not Reported",0,1982,1,4,32,3.95684517821744e-06,0.794249753660885,0.0299606031660016,0.870694767745538,40.2178063049825
"VIC9",2017,"VIC9_2017",-37.88847,147.96752,"Drew s Jetty","Cape Howe","Temperate Australasia","Victoria",108.24,0,23.7430678946565,"Not Reported",0,1982,1,6,40,0.00678154255231026,0.494657369306956,0.183931958270611,0.255903914360974,19.466631433953
"VIC9",2018,"VIC9_2018",-37.88847,147.96752,"Drew s Jetty","Cape Howe","Temperate Australasia","Victoria",108.24,0,23.7430678946565,"Not Reported",0,1982,1,5,38,0.00166346369920014,0.624720034362853,-0.075497876041956,0.652351871823311,32.4233030418457
"VIC9",2019,"VIC9_2019",-37.88847,147.96752,"Drew s Jetty","Cape Howe","Temperate Australasia","Victoria",108.24,0,23.7430678946565,"Not Reported",0,1982,1,2,22,0.00265337577448575,0.728782796906165,-0.268340525261821,0.227255092077744,41.2717705099244
"WA10",2012,"WA10_2012",-34.46863,119.36276,"Little boat harbour  Bremer Bay","Leeuwin","Temperate Australasia","Western Australia",82.76,0,0.424184169588697,"Not Applicable",0,1978,1,2,33,3.26762292360583e-05,0.747005109671412,-0.0974582486880662,0.595669060228382,30.2145440048673
"WA28",2008,"WA28_2008",-32.2724,115.68594,"Point Peron","Leeuwin","Temperate Australasia","Western Australia",71.52,0,344.497066563574,"VI",0,2014,0,3,28,0.0021364955723626,0.665948562148157,0.119945869981111,0.543215193718043,13.2871129995435
"WA28",2009,"WA28_2009",-32.2724,115.68594,"Point Peron","Leeuwin","Temperate Australasia","Western Australia",71.52,0,344.497066563574,"VI",0,2014,0,3,18,0.000882357452430926,0.783245895452719,-0.484097795948349,0.0417801005071732,17.2659392206412
"WA28",2012,"WA28_2012",-32.2724,115.68594,"Point Peron","Leeuwin","Temperate Australasia","Western Australia",71.52,0,344.497066563574,"VI",0,2014,0,2,16,0.00112450084023279,0.966477545889317,-0.582753789157339,0.0178350123748033,27.9667663184527
"WA28",2018,"WA28_2018",-32.2724,115.68594,"Point Peron","Leeuwin","Temperate Australasia","Western Australia",71.52,0,344.497066563574,"VI",0,2014,1,2,19,8.05359285637094e-05,0.765816814119726,0.107371828547602,0.661735737476827,32.6928403582194
"WA28",2020,"WA28_2020",-32.2724,115.68594,"Point Peron","Leeuwin","Temperate Australasia","Western Australia",71.52,0,344.497066563574,"VI",0,2014,1,2,18,0.00156297233573517,0.851759876185436,0.106681378507382,0.673519080697407,9.4639145697098
"WA30",2018,"WA30_2018",-32.26806,115.68492,"Point Peron North","Leeuwin","Temperate Australasia","Western Australia",71.52,0,349.885939889984,"VI",0,2014,1,3,26,7.90459635471388e-08,0.716968857341678,-0.178057912394138,0.384162367606714,273.581962090224
"WA30",2020,"WA30_2020",-32.26806,115.68492,"Point Peron North","Leeuwin","Temperate Australasia","Western Australia",71.52,0,349.885939889984,"VI",0,2014,1,2,28,4.93743201590472e-05,0.766411299142168,-0.394936486801741,0.0375313189016312,21.844945764707
"WA31",2008,"WA31_2008",-32.12421,115.75843,"Ammo Jetty","Leeuwin","Temperate Australasia","Western Australia",64.36,0,810.270230858768,"II",0,2012,0,3,21,0.00377708499626095,0.892669679917027,-0.161457747896655,0.484430077359465,5.36590211076272
"WA32",2008,"WA32_2008",-32.08967,115.75391,"Robbs Jetty","Leeuwin","Temperate Australasia","Western Australia",62.53,0,920.786577920427,"II",0,2012,0,4,40,1.05186691241932e-06,0.791213065630978,-0.239813512021675,0.13610182461256,63.7764913969897
"WA36",2008,"WA36_2008",-32.01264,115.77599,"The Coombe","Leeuwin","Temperate Australasia","Western Australia",66.68,0,1053.81890471371,"Not Assigned",0,2008,0,3,12,0.0455652722757732,1.07053764129037,0.318039071733099,0.313725792425482,6.92388501765617
"WA38",2008,"WA38_2008",-31.87442,115.75076,"Trigg Beach North","Houtman","Temperate Australasia","Western Australia",70.42,0,1075.48171851673,"II",0,2014,0,2,27,1.4464872747157e-06,0.902094342519213,-0.360738842147631,0.070223522989141,133.385586229026
"WA39",2008,"WA39_2008",-31.8678,115.75136,"Mettams Pool","Houtman","Temperate Australasia","Western Australia",70.42,0,1056.63852808779,"II",0,2014,0,2,15,3.3981378716469e-05,0.896119433001477,-0.324337486570401,0.238238639121996,84.9169776843645
"WA39",2010,"WA39_2010",-31.8678,115.75136,"Mettams Pool","Houtman","Temperate Australasia","Western Australia",70.42,0,1056.63852808779,"II",0,2014,0,2,30,9.61933308367312e-05,0.651993441479319,-0.149233718931196,0.431236678929553,108.425222651365
"WA40",2008,"WA40_2008",-31.85681,115.75145,"North Beach Fishing Platform  Perth","Houtman","Temperate Australasia","Western Australia",67.84,0,1024.63515236283,"II",0,2014,0,2,26,0.00013990671784373,0.957542149746577,-0.424251982769351,0.0307655790615112,12.9428977717135
"WA42",2008,"WA42_2008",-31.83948,115.74869,"Marmion Angling & Aquatic Club","Houtman","Temperate Australasia","Western Australia",67.84,0,964.607327144583,"II",0,2014,0,4,32,7.11293743285881e-07,0.990607606757521,-0.281574021660187,0.118469476237554,133.505639524722
"WA7",2009,"WA7_2009",-35.04413,118.02794,"Cheynes Reef","Leeuwin","Temperate Australasia","Western Australia",119.06,0,38.8950674640806,"Ia",1,2001,0,2,45,1.48778209285043e-08,0.752587411872213,-0.290703017722835,0.0555737050287311,29.8989716831287
